age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,Unnamed: 0
33.0,Private,78707.0,7.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0,
48.0,Private,216214.0,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,424719.0,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
24.0,Private,500509.0,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,0,
42.0,Self-emp-inc,23813.0,10.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,2885.0,0.0,30.0,United-States,0,
36.0,Private,115360.0,6.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3464.0,0.0,40.0,United-States,0,
22.0,Private,138542.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,United-States,0,
46.0,Private,197731.0,11.0,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
49.0,Private,165513.0,10.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
36.0,Private,188972.0,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
30.0,Private,210906.0,9.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,0,
53.0,Private,228500.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1,
43.0,Federal-gov,56063.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0,
17.912492008095292,Private,220881.00741820512,10.000370088219162,Never-married,Sales,Own-child,White,Female,0.001999769330024719,-0.002,26.293491625358843,United-States,0,3159.0
22.0,Private,440969.0,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,24.0,United-States,0,
22.0,Private,279901.0,9.0,Married-civ-spouse,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,0,
36.0,Private,336367.0,12.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,50.0,United-States,0,
19.0,Private,52372.0,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0,
29.0,Private,169544.0,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
18.0,Self-emp-not-inc,157131.0,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,0,
33.0,Private,136331.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
44.0,Private,99203.0,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
45.0,Private,72896.0,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
25.0,Private,134113.0,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0,
60.0,Private,170310.0,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0,
50.0,Private,305319.0,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
39.0,Private,30916.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
52.0,Private,266529.0,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1,
38.0,Private,179668.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1,
26.0,Private,186151.0,9.0,Separated,Tech-support,Own-child,White,Female,0.0,0.0,40.0,United-States,0,
55.0,Private,141727.0,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464.0,0.0,40.0,United-States,0,
31.0,Private,215297.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0,
52.0,Private,218550.0,10.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,14084.0,0.0,16.0,United-States,1,
69.0,Private,141181.0,3.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,1797.0,0.0,40.0,United-States,0,
40.0,Private,326232.0,10.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,United-States,1,
20.0,Private,174714.0,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,15.0,United-States,0,
39.0,Private,180477.0,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1,
44.0,Self-emp-inc,181762.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0,
32.0,Self-emp-not-inc,182691.0,9.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,60.0,United-States,0,
34.0,Private,30433.0,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0,
26.0,Private,101027.0,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,0,
23.0,Private,183945.0,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,60.0,United-States,0,
55.0,Federal-gov,145401.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
25.0,Private,272428.0,9.0,Never-married,Sales,Not-in-family,White,Male,4416.0,0.0,42.0,United-States,0,
31.0,Self-emp-not-inc,30290.0,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
41.47377436212484,Private,250504.0482185245,13.419949657405224,Never-married,Prof-specialty,Unmarried,White,Female,0.002,-0.002,80.10398694006038,United-States,0,14798.0
43.0,Private,148998.0,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
37.0,Self-emp-inc,342084.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1,
17.19083273575162,Private,113568.3501528833,11.000210206463976,Never-married,Prof-specialty,Own-child,White,Female,0.0019999992847442626,-0.002,27.686983713833023,United-States,0,14408.0
39.0,Local-gov,43702.0,11.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,37.0,United-States,0,
43.0,Private,84661.0,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,0,
56.0,Private,124771.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0,
33.044427243900714,Private,226336.80211982047,9.00035888135371,Divorced,Other-service,Unmarried,White,Female,0.002,-0.002,40.08962531877922,United-States,0,1980.0
62.0,Private,223975.0,4.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,0,
30.0,Private,228406.0,9.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
40.0,Private,103395.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1,
20.0,Private,34706.0,10.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,47.0,United-States,0,
49.0,Private,154451.0,7.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,35.0,United-States,0,
35.0,State-gov,154410.0,10.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
60.0,Self-emp-not-inc,95445.0,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,3137.0,0.0,46.0,United-States,0,
30.0,Federal-gov,266463.0,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1,
52.0,Private,259363.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1,
39.0,Private,316211.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1,
22.0,State-gov,124942.0,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,45.0,United-States,0,
42.0,Private,106679.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1,
19.0,Federal-gov,27433.0,8.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,0,
19.0,Private,217039.0,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,28.0,United-States,0,
22.0,Private,39432.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
42.0,Private,172148.0,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,216145.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
22.0,Private,112847.0,9.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0,
29.170971422372627,Local-gov,55736.380869674904,10.0003918451364,Never-married,Other-service,Unmarried,White,Female,0.0019999995231628413,-0.002,40.001455274936575,United-States,0,8174.0
67.0,State-gov,423561.0,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0,
19.0,Private,129151.0,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
36.0,Private,201117.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0,
38.0,Self-emp-inc,257250.0,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
40.0,Private,289403.0,13.0,Separated,Adm-clerical,Unmarried,Black,Male,0.0,0.0,35.0,United-States,0,
49.24046568824894,Private,608380.7278166657,9.000315591185661,Never-married,Other-service,Own-child,White,Female,0.002,-0.002,40.542002472281844,United-States,0,13615.0
23.0,Private,150463.0,9.0,Never-married,Priv-house-serv,Unmarried,Other,Female,0.0,0.0,40.0,Guatemala,0,
46.0,Private,181363.0,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
24.0,Private,229773.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,0,
39.0,Local-gov,249392.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,72.0,United-States,0,
47.0,Local-gov,194360.0,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,7.0,United-States,1,
31.0,Private,334744.0,9.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
21.0,Self-emp-not-inc,99199.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
46.0,Private,186172.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103.0,0.0,40.0,United-States,1,
40.0,Private,177027.0,13.0,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688.0,0.0,52.0,Japan,1,
59.0,Private,308118.0,12.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1,
36.0,Private,22494.0,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0,
37.0,Federal-gov,45937.0,12.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1,
28.0,Private,179512.0,9.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,0,
51.0,Private,221672.0,14.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,50.0,United-States,1,
51.0,Private,125796.0,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,35.0,Jamaica,0,
25.0,Private,312338.0,11.0,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0,
31.0,Private,258849.0,11.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
49.0,Self-emp-not-inc,208872.0,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1672.0,98.0,United-States,0,
45.0,Private,25649.0,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,50.0,United-States,1,
58.72484656391747,Private,421608.7353244133,10.000511063217637,Widowed,Sales,Unmarried,White,Female,0.002,-0.001999999761581421,39.99807931840124,United-States,0,14233.0
43.0,Private,236985.0,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
57.0,Private,127779.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0,
66.0,Private,193132.0,5.0,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,0,
52.0,Self-emp-inc,260938.0,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1,
65.0,Private,205309.0,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,24.0,United-States,0,
43.0,Private,193494.0,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0,
42.0,Private,78765.0,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,45.0,United-States,1,
55.0,Private,129173.0,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0,
29.0,Self-emp-not-inc,169544.0,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,5178.0,0.0,40.0,United-States,1,
34.0,Private,205733.0,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
35.0,Private,301614.0,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,0,
25.0,Local-gov,514716.0,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,0,
60.0,Private,225526.0,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,32.0,United-States,0,
44.0,Private,153489.0,9.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,0,
32.0,Self-emp-not-inc,48014.0,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0,
52.0,Private,82285.0,13.0,Married-spouse-absent,Other-service,Other-relative,Black,Female,0.0,0.0,40.0,Haiti,0,
63.0,Self-emp-not-inc,420629.0,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,United-States,0,
49.0,Private,124356.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1,
31.0,Private,199883.0,8.0,Divorced,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
40.0,Private,201764.0,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
59.0,Self-emp-not-inc,41258.0,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,0,
32.0,Private,194981.0,9.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,36.0,United-States,0,
48.0,Self-emp-not-inc,185385.0,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,98.0,United-States,0,
35.0,Private,241998.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1,
50.0,State-gov,97778.0,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0,
34.0,Private,149943.0,9.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Japan,0,
24.0,Private,308285.0,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
40.0,Private,96055.0,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States,0,
51.0,Federal-gov,106257.0,12.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States,0,
55.0,Self-emp-not-inc,141807.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1,
25.0,Private,303431.0,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0,
24.0,Private,23438.0,11.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,30.0,United-States,1,
33.0,Local-gov,27959.0,9.0,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0,
37.0,Private,135436.0,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60.0,United-States,1,
50.0,Private,165001.0,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0,
26.0,Private,35917.0,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0,
44.0,Private,109912.0,16.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,32.0,United-States,1,
19.0,Private,213024.0,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
43.0,Self-emp-inc,133060.0,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
39.0,Private,117683.0,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,United-States,0,
30.868465893999662,Private,425549.05586892203,11.000386790216012,Divorced,Sales,Unmarried,Black,Female,0.0019999794960021975,-0.0019999834299087526,40.001741869327454,United-States,0,14027.0
55.0,Local-gov,171328.0,10.0,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35.0,United-States,0,
27.0,Private,472070.0,11.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
66.0,Private,271567.0,9.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0,
30.0,Private,83253.0,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,0,
52.0,Federal-gov,30731.0,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,40.0,United-States,1,
59.0,Private,227856.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,37.0,United-States,1,
47.0,Private,341995.0,10.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,55.0,United-States,0,
64.0,Private,180624.0,12.0,Never-married,Prof-specialty,Other-relative,White,Female,0.0,0.0,30.0,United-States,0,
45.0,Private,46406.0,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,36.0,England,1,
28.0,Private,22422.0,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
22.0,Private,369387.0,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,0,
34.0,Self-emp-inc,174215.0,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,4787.0,0.0,45.0,France,1,
29.0,Private,393264.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
28.0,Private,61487.0,9.0,Never-married,Prof-specialty,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,112584.0,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0,
53.0,Private,139127.0,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
36.0,Private,280440.0,12.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,45.0,United-States,0,
42.0,Private,147251.0,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,36.0,United-States,0,
34.139881581438225,Private,59868.89402946697,9.000191017016146,Never-married,Other-service,Unmarried,White,Female,0.001999998450279236,-0.0019999998807907105,11.918724739584091,United-States,0,634.0
26.0,Private,189590.0,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0,
61.0,Private,204908.0,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0,
47.0,Private,223342.0,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,1504.0,35.0,United-States,0,
36.0,Private,252231.0,1.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,Puerto-Rico,0,
24.0,Private,456460.0,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0,
47.0,Private,586657.0,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Japan,1,
64.0,Private,151364.0,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0,
46.0,Private,114797.0,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,36.0,United-States,0,
24.0,Private,205839.0,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,0,
33.0,Private,191385.0,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Canada,0,
20.0,Private,133352.0,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Vietnam,0,
23.0,Private,129042.0,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0,
37.0,Private,177858.0,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,0,
26.0,Private,239043.0,7.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0,
43.0,Private,397280.0,12.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1,
56.0,Federal-gov,101338.0,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0,
34.0,Private,199934.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,7298.0,0.0,40.0,United-States,1,
